xflr5 v6.61

Rev 6
T1-12.1 m/s-VLM2-9.1kg-x-0.1m
QInf  =   12.120000 m/s
Alpha =    0.000000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    0.800900
Cy    =   -0.000000
Cd    =    0.021557     ICd   =    0.008913     PCd   =    0.012644
Cl   = -8.27946e-14
Cm   =   -0.553993
ICn   =   -0.000000     PCn   =   -0.000000 
XCP   =    0.062780     YCP   =    0.000000     ZCP   =    0.012815  
XNP   =    0.000000
Bending =   71.243434

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
 104       1.362e-01      -1.545e+00       2.913e-02           0.095           0.031           0.995       7.635e-03          0.7807
 105       1.005e-01      -1.545e+00       3.228e-02           0.066           0.032           0.997       7.309e-03          0.8689
 106       6.687e-02      -1.545e+00       3.427e-02           0.036           0.032           0.999       6.398e-03          0.9942
 107       3.816e-02      -1.544e+00       3.506e-02          -0.003           0.033           0.999       4.978e-03          1.1832
 108       1.666e-02      -1.544e+00       3.481e-02          -0.055           0.033           0.998       3.162e-03          1.5807
 109       4.114e-03      -1.545e+00       3.395e-02          -0.178           0.033           0.984       1.099e-03          2.5491
Strip 11
 110       2.667e-01      -1.343e+00       3.277e-03           0.212           0.024           0.977       1.076e-03          0.2457
 111       2.587e-01      -1.343e+00       4.953e-03           0.197           0.025           0.980       3.131e-03          0.3791
 112       2.406e-01      -1.343e+00       8.431e-03           0.173           0.027           0.985       4.913e-03          0.4855
 113       2.138e-01      -1.343e+00       1.295e-02           0.152           0.028           0.988       6.289e-03          0.5988
 114       1.807e-01      -1.343e+00       1.779e-02           0.125           0.030           0.992       7.146e-03          0.6970
 115       1.437e-01      -1.343e+00       2.216e-02           0.095           0.031           0.995       7.422e-03          0.7778
 116       1.060e-01      -1.343e+00       2.548e-02           0.066           0.032           0.997       7.105e-03          0.8653
 117       7.053e-02      -1.342e+00       2.757e-02           0.036           0.032           0.999       6.220e-03          0.9895
 118       4.025e-02      -1.342e+00       2.841e-02          -0.003           0.033           0.999       4.839e-03          1.1767
 119       1.757e-02      -1.342e+00       2.814e-02          -0.055           0.033           0.998       3.074e-03          1.5702
 120       4.339e-03      -1.343e+00       2.724e-02          -0.178           0.033           0.984       1.069e-03          2.5244
Strip 12
 121       2.792e-01      -1.161e+00      -3.885e-03           0.212           0.024           0.977       9.873e-04          0.2451
 122       2.708e-01      -1.161e+00      -2.130e-03           0.197           0.025           0.980       2.872e-03          0.3781
 123       2.518e-01      -1.161e+00       1.511e-03           0.173           0.027           0.985       4.507e-03          0.4839
 124       2.238e-01      -1.161e+00       6.238e-03           0.152           0.028           0.988       5.770e-03          0.5966
 125       1.891e-01      -1.161e+00       1.131e-02           0.125           0.030           0.992       6.556e-03          0.6942
 126       1.504e-01      -1.161e+00       1.588e-02           0.095           0.031           0.995       6.810e-03          0.7742
 127       1.109e-01      -1.161e+00       1.936e-02           0.066           0.032           0.997       6.519e-03          0.8608
 128       7.383e-02      -1.161e+00       2.155e-02           0.036           0.032           0.999       5.707e-03          0.9838
 129       4.213e-02      -1.161e+00       2.243e-02          -0.003           0.033           0.999       4.439e-03          1.1688
 130       1.839e-02      -1.161e+00       2.215e-02          -0.055           0.033           0.998       2.821e-03          1.5574
 131       4.542e-03      -1.161e+00       2.120e-02          -0.178           0.033           0.984       9.804e-04          2.4944
Strip 13
 132       2.898e-01      -1.007e+00      -9.975e-03           0.212           0.024           0.977       8.410e-04          0.2444
 133       2.811e-01      -1.007e+00      -8.153e-03           0.197           0.025           0.980       2.447e-03          0.3768
 134       2.614e-01      -1.006e+00      -4.374e-03           0.173           0.027           0.985       3.840e-03          0.4820
 135       2.323e-01      -1.006e+00       5.324e-04           0.152           0.028           0.988       4.915e-03          0.5940
 136       1.963e-01      -1.006e+00       5.796e-03           0.125           0.030           0.992       5.585e-03          0.6909
 137       1.561e-01      -1.006e+00       1.054e-02           0.095           0.031           0.995       5.801e-03          0.7702
 138       1.151e-01      -1.006e+00       1.415e-02           0.066           0.032           0.997       5.553e-03          0.8560
 139       7.663e-02      -1.006e+00       1.642e-02           0.036           0.032           0.999       4.861e-03          0.9776
 140       4.373e-02      -1.006e+00       1.734e-02          -0.003           0.033           0.999       3.782e-03          1.1605
 141       1.909e-02      -1.006e+00       1.704e-02          -0.055           0.033           0.998       2.403e-03          1.5440
 142       4.715e-03      -1.006e+00       1.606e-02          -0.178           0.033           0.984       8.352e-04          2.4631
Strip 14
 143       2.981e-01      -8.851e-01      -1.476e-02           0.212           0.024           0.977       6.429e-04          0.2435
 144       2.892e-01      -8.851e-01      -1.289e-02           0.197           0.025           0.980       1.870e-03          0.3753
 145       2.689e-01      -8.850e-01      -8.998e-03           0.173           0.027           0.985       2.935e-03          0.4798
 146       2.390e-01      -8.849e-01      -3.950e-03           0.152           0.028           0.988       3.757e-03          0.5912
 147       2.019e-01      -8.848e-01       1.465e-03           0.125           0.030           0.992       4.269e-03          0.6875
 148       1.606e-01      -8.847e-01       6.344e-03           0.095           0.031           0.995       4.435e-03          0.7663
 149       1.185e-01      -8.846e-01       1.006e-02           0.066           0.032           0.997       4.245e-03          0.8514
 150       7.884e-02      -8.846e-01       1.240e-02           0.036           0.032           0.999       3.716e-03          0.9721
 151       4.499e-02      -8.846e-01       1.334e-02          -0.003           0.033           0.999       2.891e-03          1.1531
 152       1.964e-02      -8.846e-01       1.304e-02          -0.055           0.033           0.998       1.837e-03          1.5323
 153       4.850e-03      -8.846e-01       1.203e-02          -0.178           0.033           0.984       6.384e-04          2.4356
Strip 15
 154       3.039e-01      -8.014e-01      -1.806e-02           0.212           0.024           0.977       4.035e-04          0.2424
 155       2.947e-01      -8.014e-01      -1.615e-02           0.197           0.025           0.980       1.174e-03          0.3733
 156       2.741e-01      -8.013e-01      -1.218e-02           0.173           0.027           0.985       1.842e-03          0.4771
 157       2.436e-01      -8.012e-01      -7.038e-03           0.152           0.028           0.988       2.358e-03          0.5882
 158       2.058e-01      -8.011e-01      -1.518e-03           0.125           0.030           0.992       2.680e-03          0.6844
 159       1.637e-01      -8.010e-01       3.455e-03           0.095           0.031           0.995       2.783e-03          0.7632
 160       1.207e-01      -8.010e-01       7.245e-03           0.066           0.032           0.997       2.664e-03          0.8481
 161       8.036e-02      -8.009e-01       9.625e-03           0.036           0.032           0.999       2.332e-03          0.9683
 162       4.585e-02      -8.009e-01       1.058e-02          -0.003           0.033           0.999       1.814e-03          1.1481
 163       2.002e-02      -8.009e-01       1.028e-02          -0.055           0.033           0.998       1.153e-03          1.5243
 164       4.944e-03      -8.009e-01       9.247e-03          -0.178           0.033           0.984       4.007e-04          2.4168
Strip 16
 165       3.068e-01      -7.588e-01      -1.974e-02           0.212           0.024           0.977       1.376e-04          0.2403
 166       2.976e-01      -7.587e-01      -1.781e-02           0.197           0.025           0.980       4.002e-04          0.3706
 167       2.767e-01      -7.587e-01      -1.381e-02           0.173           0.027           0.985       6.280e-04          0.4748
 168       2.460e-01      -7.586e-01      -8.612e-03           0.152           0.028           0.988       8.040e-04          0.5864
 169       2.078e-01      -7.585e-01      -3.039e-03           0.125           0.030           0.992       9.135e-04          0.6830
 170       1.653e-01      -7.584e-01       1.982e-03           0.095           0.031           0.995       9.489e-04          0.7619
 171       1.219e-01      -7.583e-01       5.809e-03           0.066           0.032           0.997       9.083e-04          0.8469
 172       8.113e-02      -7.583e-01       8.211e-03           0.036           0.032           0.999       7.951e-04          0.9669
 173       4.629e-02      -7.583e-01       9.178e-03          -0.003           0.033           0.999       6.186e-04          1.1464
 174       2.021e-02      -7.583e-01       8.869e-03          -0.055           0.033           0.998       3.930e-04          1.5215
 175       4.991e-03      -7.583e-01       7.830e-03          -0.178           0.033           0.984       1.366e-04          2.4086
Strip 17
 176       3.075e-01      -7.123e-01      -2.016e-02           0.212           0.000           0.977       4.571e-04          0.2423
 177       2.983e-01      -7.122e-01      -1.823e-02           0.197           0.000           0.980       1.330e-03          0.3733
 178       2.774e-01      -7.122e-01      -1.422e-02           0.173           0.000           0.985       2.087e-03          0.4773
 179       2.466e-01      -7.121e-01      -9.009e-03           0.152           0.000           0.988       2.671e-03          0.5887
 180       2.083e-01      -7.120e-01      -3.423e-03           0.125           0.000           0.992       3.034e-03          0.6853
 181       1.657e-01      -7.119e-01       1.610e-03           0.095           0.000           0.995       3.151e-03          0.7644
 182       1.222e-01      -7.119e-01       5.446e-03           0.066           0.000           0.998       3.016e-03          0.8495
 183       8.133e-02      -7.118e-01       7.855e-03           0.036          -0.000           0.999       2.640e-03          0.9697
 184       4.640e-02      -7.118e-01       8.824e-03          -0.003          -0.000           1.000       2.054e-03          1.1495
 185       2.026e-02      -7.118e-01       8.514e-03          -0.055          -0.000           0.998       1.305e-03          1.5255
 186       5.003e-03      -7.118e-01       7.472e-03          -0.178          -0.000           0.984       4.536e-04          2.4180
Strip 18
 187       3.075e-01      -5.831e-01      -2.016e-02           0.212           0.000           0.977       1.197e-03          0.2444
 188       2.983e-01      -5.830e-01      -1.823e-02           0.197           0.000           0.980       3.481e-03          0.3768
 189       2.774e-01      -5.830e-01      -1.422e-02           0.173           0.000           0.985       5.463e-03          0.4817
 190       2.466e-01      -5.829e-01      -9.010e-03           0.152           0.000           0.988       6.992e-03          0.5935
 191       2.083e-01      -5.828e-01      -3.424e-03           0.125           0.000           0.992       7.944e-03          0.6900
 192       1.657e-01      -5.828e-01       1.610e-03           0.095           0.000           0.995       8.250e-03          0.7689
 193       1.222e-01      -5.827e-01       5.446e-03           0.066           0.000           0.998       7.897e-03          0.8540
 194       8.133e-02      -5.827e-01       7.855e-03           0.036          -0.000           0.999       6.913e-03          0.9746
 195       4.640e-02      -5.827e-01       8.824e-03          -0.003          -0.000           1.000       5.378e-03          1.1556
 196       2.026e-02      -5.827e-01       8.514e-03          -0.055          -0.000           0.998       3.417e-03          1.5353
 197       5.003e-03      -5.827e-01       7.473e-03          -0.178          -0.000           0.984       1.188e-03          2.4416
Strip 19
 198       3.075e-01      -3.740e-01      -2.016e-02           0.212           0.000           0.977       1.479e-03          0.2453
 199       2.983e-01      -3.740e-01      -1.823e-02           0.197           0.000           0.980       4.303e-03          0.3782
 200       2.774e-01      -3.739e-01      -1.422e-02           0.173           0.000           0.985       6.752e-03          0.4838
 201       2.466e-01      -3.739e-01      -9.011e-03           0.152           0.000           0.988       8.643e-03          0.5962
 202       2.083e-01      -3.739e-01      -3.424e-03           0.125           0.000           0.992       9.819e-03          0.6932
 203       1.657e-01      -3.738e-01       1.610e-03           0.095           0.000           0.995       1.020e-02          0.7725
 204       1.222e-01      -3.738e-01       5.446e-03           0.066           0.000           0.998       9.761e-03          0.8582
 205       8.133e-02      -3.738e-01       7.855e-03           0.036          -0.000           0.999       8.545e-03          0.9797
 206       4.640e-02      -3.737e-01       8.824e-03          -0.003          -0.000           1.000       6.647e-03          1.1625
 207       2.026e-02      -3.737e-01       8.515e-03          -0.055          -0.000           0.998       4.223e-03          1.5463
 208       5.003e-03      -3.738e-01       7.473e-03          -0.178          -0.000           0.984       1.468e-03          2.4674
Strip 20
 209       3.075e-01      -1.649e-01      -2.016e-02           0.212           0.000           0.977       1.197e-03          0.2456
 210       2.983e-01      -1.649e-01      -1.823e-02           0.197           0.000           0.980       3.481e-03          0.3788
 211       2.774e-01      -1.649e-01      -1.422e-02           0.173           0.000           0.985       5.463e-03          0.4846
 212       2.466e-01      -1.649e-01      -9.011e-03           0.152           0.000           0.988       6.992e-03          0.5972
 213       2.083e-01      -1.649e-01      -3.425e-03           0.125           0.000           0.992       7.944e-03          0.6945
 214       1.657e-01      -1.648e-01       1.609e-03           0.095           0.000           0.995       8.250e-03          0.7741
 215       1.222e-01      -1.648e-01       5.446e-03           0.066           0.000           0.998       7.897e-03          0.8601
 216       8.133e-02      -1.648e-01       7.855e-03           0.036          -0.000           0.999       6.913e-03          0.9822
 217       4.640e-02      -1.648e-01       8.824e-03          -0.003          -0.000           1.000       5.378e-03          1.1659
 218       2.026e-02      -1.648e-01       8.515e-03          -0.055          -0.000           0.998       3.417e-03          1.5518
 219       5.003e-03      -1.648e-01       7.473e-03          -0.178          -0.000           0.984       1.188e-03          2.4802
Strip 21
 220       3.075e-01      -3.571e-02      -2.016e-02           0.212           0.000           0.977       4.571e-04          0.2457
 221       2.983e-01      -3.571e-02      -1.823e-02           0.197           0.000           0.980       1.330e-03          0.3789
 222       2.774e-01      -3.571e-02      -1.422e-02           0.173           0.000           0.985       2.087e-03          0.4848
 223       2.466e-01      -3.570e-02      -9.012e-03           0.152           0.000           0.988       2.671e-03          0.5974
 224       2.083e-01      -3.570e-02      -3.425e-03           0.125           0.000           0.992       3.034e-03          0.6947
 225       1.657e-01      -3.570e-02       1.609e-03           0.095           0.000           0.995       3.151e-03          0.7744
 226       1.222e-01      -3.569e-02       5.445e-03           0.066           0.000           0.998       3.016e-03          0.8604
 227       8.133e-02      -3.569e-02       7.855e-03           0.036          -0.000           0.999       2.640e-03          0.9826
 228       4.640e-02      -3.569e-02       8.824e-03          -0.003          -0.000           1.000       2.054e-03          1.1665
 229       2.026e-02      -3.569e-02       8.515e-03          -0.055          -0.000           0.998       1.305e-03          1.5528
 230       5.003e-03      -3.569e-02       7.473e-03          -0.178          -0.000           0.984       4.536e-04          2.4827
Strip 22
 231       3.075e-01       3.571e-02      -2.016e-02           0.212          -0.000           0.977       4.571e-04          0.2457
 232       2.983e-01       3.571e-02      -1.823e-02           0.197          -0.000           0.980       1.330e-03          0.3789
 233       2.774e-01       3.571e-02      -1.422e-02           0.173          -0.000           0.985       2.087e-03          0.4848
 234       2.466e-01       3.570e-02      -9.012e-03           0.152          -0.000           0.988       2.671e-03          0.5974
 235       2.083e-01       3.570e-02      -3.425e-03           0.125          -0.000           0.992       3.034e-03          0.6947
 236       1.657e-01       3.570e-02       1.609e-03           0.095          -0.000           0.995       3.151e-03          0.7744
 237       1.222e-01       3.569e-02       5.445e-03           0.066          -0.000           0.998       3.016e-03          0.8604
 238       8.133e-02       3.569e-02       7.855e-03           0.036           0.000           0.999       2.640e-03          0.9826
 239       4.640e-02       3.569e-02       8.824e-03          -0.003           0.000           1.000       2.054e-03          1.1665
 240       2.026e-02       3.569e-02       8.515e-03          -0.055           0.000           0.998       1.305e-03          1.5528
 241       5.003e-03       3.569e-02       7.473e-03          -0.178           0.000           0.984       4.536e-04          2.4827
Strip 23
 242       3.075e-01       1.649e-01      -2.016e-02           0.212          -0.000           0.977       1.197e-03          0.2456
 243       2.983e-01       1.649e-01      -1.823e-02           0.197          -0.000           0.980       3.481e-03          0.3788
 244       2.774e-01       1.649e-01      -1.422e-02           0.173          -0.000           0.985       5.463e-03          0.4846
 245       2.466e-01       1.649e-01      -9.011e-03           0.152          -0.000           0.988       6.992e-03          0.5972
 246       2.083e-01       1.649e-01      -3.425e-03           0.125          -0.000           0.992       7.944e-03          0.6945
 247       1.657e-01       1.648e-01       1.609e-03           0.095          -0.000           0.995       8.250e-03          0.7741
 248       1.222e-01       1.648e-01       5.446e-03           0.066          -0.000           0.998       7.897e-03          0.8601
 249       8.133e-02       1.648e-01       7.855e-03           0.036           0.000           0.999       6.913e-03          0.9822
 250       4.640e-02       1.648e-01       8.824e-03          -0.003           0.000           1.000       5.378e-03          1.1659
 251       2.026e-02       1.648e-01       8.515e-03          -0.055           0.000           0.998       3.417e-03          1.5518
 252       5.003e-03       1.648e-01       7.473e-03          -0.178           0.000           0.984       1.188e-03          2.4802
Strip 24
 253       3.075e-01       3.740e-01      -2.016e-02           0.212          -0.000           0.977       1.479e-03          0.2453
 254       2.983e-01       3.740e-01      -1.823e-02           0.197          -0.000           0.980       4.303e-03          0.3782
 255       2.774e-01       3.739e-01      -1.422e-02           0.173          -0.000           0.985       6.752e-03          0.4838
 256       2.466e-01       3.739e-01      -9.011e-03           0.152          -0.000           0.988       8.643e-03          0.5962
 257       2.083e-01       3.739e-01      -3.424e-03           0.125          -0.000           0.992       9.819e-03          0.6932
 258       1.657e-01       3.738e-01       1.610e-03           0.095          -0.000           0.995       1.020e-02          0.7725
 259       1.222e-01       3.738e-01       5.446e-03           0.066          -0.000           0.998       9.761e-03          0.8582
 260       8.133e-02       3.738e-01       7.855e-03           0.036           0.000           0.999       8.545e-03          0.9797
 261       4.640e-02       3.737e-01       8.824e-03          -0.003           0.000           1.000       6.647e-03          1.1625
 262       2.026e-02       3.737e-01       8.515e-03          -0.055           0.000           0.998       4.223e-03          1.5463
 263       5.003e-03       3.738e-01       7.473e-03          -0.178           0.000           0.984       1.468e-03          2.4674
Strip 25
 264       3.075e-01       5.831e-01      -2.016e-02           0.212          -0.000           0.977       1.197e-03          0.2444
 265       2.983e-01       5.830e-01      -1.823e-02           0.197          -0.000           0.980       3.481e-03          0.3768
 266       2.774e-01       5.830e-01      -1.422e-02           0.173          -0.000           0.985       5.463e-03          0.4817
 267       2.466e-01       5.829e-01      -9.010e-03           0.152          -0.000           0.988       6.992e-03          0.5935
 268       2.083e-01       5.828e-01      -3.424e-03           0.125          -0.000           0.992       7.944e-03          0.6900
 269       1.657e-01       5.828e-01       1.610e-03           0.095          -0.000           0.995       8.250e-03          0.7689
 270       1.222e-01       5.827e-01       5.446e-03           0.066          -0.000           0.998       7.897e-03          0.8540
 271       8.133e-02       5.827e-01       7.855e-03           0.036           0.000           0.999       6.913e-03          0.9746
 272       4.640e-02       5.827e-01       8.824e-03          -0.003           0.000           1.000       5.378e-03          1.1556
 273       2.026e-02       5.827e-01       8.514e-03          -0.055           0.000           0.998       3.417e-03          1.5353
 274       5.003e-03       5.827e-01       7.473e-03          -0.178           0.000           0.984       1.188e-03          2.4416
Strip 26
 275       3.075e-01       7.123e-01      -2.016e-02           0.212          -0.000           0.977       4.571e-04          0.2423
 276       2.983e-01       7.122e-01      -1.823e-02           0.197          -0.000           0.980       1.330e-03          0.3733
 277       2.774e-01       7.122e-01      -1.422e-02           0.173          -0.000           0.985       2.087e-03          0.4773
 278       2.466e-01       7.121e-01      -9.009e-03           0.152          -0.000           0.988       2.671e-03          0.5887
 279       2.083e-01       7.120e-01      -3.423e-03           0.125          -0.000           0.992       3.034e-03          0.6853
 280       1.657e-01       7.119e-01       1.610e-03           0.095          -0.000           0.995       3.151e-03          0.7644
 281       1.222e-01       7.119e-01       5.446e-03           0.066          -0.000           0.998       3.016e-03          0.8495
 282       8.133e-02       7.118e-01       7.855e-03           0.036           0.000           0.999       2.640e-03          0.9697
 283       4.640e-02       7.118e-01       8.824e-03          -0.003           0.000           1.000       2.054e-03          1.1495
 284       2.026e-02       7.118e-01       8.514e-03          -0.055           0.000           0.998       1.305e-03          1.5255
 285       5.003e-03       7.118e-01       7.472e-03          -0.178           0.000           0.984       4.536e-04          2.4180
Strip 27
 286       3.068e-01       7.588e-01      -1.974e-02           0.212          -0.024           0.977       1.376e-04          0.2403
 287       2.976e-01       7.587e-01      -1.781e-02           0.197          -0.025           0.980       4.002e-04          0.3706
 288       2.767e-01       7.587e-01      -1.381e-02           0.173          -0.027           0.985       6.280e-04          0.4748
 289       2.460e-01       7.586e-01      -8.612e-03           0.152          -0.028           0.988       8.040e-04          0.5864
 290       2.078e-01       7.585e-01      -3.039e-03           0.125          -0.030           0.992       9.135e-04          0.6830
 291       1.653e-01       7.584e-01       1.982e-03           0.095          -0.031           0.995       9.489e-04          0.7619
 292       1.219e-01       7.583e-01       5.809e-03           0.066          -0.032           0.997       9.083e-04          0.8469
 293       8.113e-02       7.583e-01       8.211e-03           0.036          -0.032           0.999       7.951e-04          0.9669
 294       4.629e-02       7.583e-01       9.178e-03          -0.003          -0.033           0.999       6.186e-04          1.1464
 295       2.021e-02       7.583e-01       8.869e-03          -0.055          -0.033           0.998       3.930e-04          1.5215
 296       4.991e-03       7.583e-01       7.830e-03          -0.178          -0.033           0.984       1.366e-04          2.4086
Strip 28
 297       3.039e-01       8.014e-01      -1.806e-02           0.212          -0.024           0.977       4.035e-04          0.2424
 298       2.947e-01       8.014e-01      -1.615e-02           0.197          -0.025           0.980       1.174e-03          0.3733
 299       2.741e-01       8.013e-01      -1.218e-02           0.173          -0.027           0.985       1.842e-03          0.4771
 300       2.436e-01       8.012e-01      -7.038e-03           0.152          -0.028           0.988       2.358e-03          0.5882
 301       2.058e-01       8.011e-01      -1.518e-03           0.125          -0.030           0.992       2.680e-03          0.6844
 302       1.637e-01       8.010e-01       3.455e-03           0.095          -0.031           0.995       2.783e-03          0.7632
 303       1.207e-01       8.010e-01       7.245e-03           0.066          -0.032           0.997       2.664e-03          0.8481
 304       8.036e-02       8.009e-01       9.625e-03           0.036          -0.032           0.999       2.332e-03          0.9683
 305       4.585e-02       8.009e-01       1.058e-02          -0.003          -0.033           0.999       1.814e-03          1.1481
 306       2.002e-02       8.009e-01       1.028e-02          -0.055          -0.033           0.998       1.153e-03          1.5243
 307       4.944e-03       8.009e-01       9.247e-03          -0.178          -0.033           0.984       4.007e-04          2.4168
Strip 29
 308       2.981e-01       8.851e-01      -1.476e-02           0.212          -0.024           0.977       6.429e-04          0.2435
 309       2.892e-01       8.851e-01      -1.289e-02           0.197          -0.025           0.980       1.870e-03          0.3753
 310       2.689e-01       8.850e-01      -8.998e-03           0.173          -0.027           0.985       2.935e-03          0.4798
 311       2.390e-01       8.849e-01      -3.950e-03           0.152          -0.028           0.988       3.757e-03          0.5912
 312       2.019e-01       8.848e-01       1.465e-03           0.125          -0.030           0.992       4.269e-03          0.6875
 313       1.606e-01       8.847e-01       6.344e-03           0.095          -0.031           0.995       4.435e-03          0.7663
 314       1.185e-01       8.846e-01       1.006e-02           0.066          -0.032           0.997       4.245e-03          0.8514
 315       7.884e-02       8.846e-01       1.240e-02           0.036          -0.032           0.999       3.716e-03          0.9721
 316       4.499e-02       8.846e-01       1.334e-02          -0.003          -0.033           0.999       2.891e-03          1.1531
 317       1.964e-02       8.846e-01       1.304e-02          -0.055          -0.033           0.998       1.837e-03          1.5323
 318       4.850e-03       8.846e-01       1.203e-02          -0.178          -0.033           0.984       6.384e-04          2.4356
Strip 30
 319       2.898e-01       1.007e+00      -9.975e-03           0.212          -0.024           0.977       8.410e-04          0.2444
 320       2.811e-01       1.007e+00      -8.153e-03           0.197          -0.025           0.980       2.447e-03          0.3768
 321       2.614e-01       1.006e+00      -4.374e-03           0.173          -0.027           0.985       3.840e-03          0.4820
 322       2.323e-01       1.006e+00       5.324e-04           0.152          -0.028           0.988       4.915e-03          0.5940
 323       1.963e-01       1.006e+00       5.796e-03           0.125          -0.030           0.992       5.585e-03          0.6909
 324       1.561e-01       1.006e+00       1.054e-02           0.095          -0.031           0.995       5.801e-03          0.7702
 325       1.151e-01       1.006e+00       1.415e-02           0.066          -0.032           0.997       5.553e-03          0.8560
 326       7.663e-02       1.006e+00       1.642e-02           0.036          -0.032           0.999       4.861e-03          0.9776
 327       4.373e-02       1.006e+00       1.734e-02          -0.003          -0.033           0.999       3.782e-03          1.1605
 328       1.909e-02       1.006e+00       1.704e-02          -0.055          -0.033           0.998       2.403e-03          1.5440
 329       4.715e-03       1.006e+00       1.606e-02          -0.178          -0.033           0.984       8.352e-04          2.4631
Strip 31
 330       2.792e-01       1.161e+00      -3.885e-03           0.212          -0.024           0.977       9.873e-04          0.2451
 331       2.708e-01       1.161e+00      -2.130e-03           0.197          -0.025           0.980       2.872e-03          0.3781
 332       2.518e-01       1.161e+00       1.511e-03           0.173          -0.027           0.985       4.507e-03          0.4839
 333       2.238e-01       1.161e+00       6.238e-03           0.152          -0.028           0.988       5.770e-03          0.5966
 334       1.891e-01       1.161e+00       1.131e-02           0.125          -0.030           0.992       6.556e-03          0.6942
 335       1.504e-01       1.161e+00       1.588e-02           0.095          -0.031           0.995       6.810e-03          0.7742
 336       1.109e-01       1.161e+00       1.936e-02           0.066          -0.032           0.997       6.519e-03          0.8608
 337       7.383e-02       1.161e+00       2.155e-02           0.036          -0.032           0.999       5.707e-03          0.9838
 338       4.213e-02       1.161e+00       2.243e-02          -0.003          -0.033           0.999       4.439e-03          1.1688
 339       1.839e-02       1.161e+00       2.215e-02          -0.055          -0.033           0.998       2.821e-03          1.5574
 340       4.542e-03       1.161e+00       2.120e-02          -0.178          -0.033           0.984       9.804e-04          2.4944
Strip 32
 341       2.667e-01       1.343e+00       3.277e-03           0.212          -0.024           0.977       1.076e-03          0.2457
 342       2.587e-01       1.343e+00       4.953e-03           0.197          -0.025           0.980       3.131e-03          0.3791
 343       2.406e-01       1.343e+00       8.431e-03           0.173          -0.027           0.985       4.913e-03          0.4855
 344       2.138e-01       1.343e+00       1.295e-02           0.152          -0.028           0.988       6.289e-03          0.5988
 345       1.807e-01       1.343e+00       1.779e-02           0.125          -0.030           0.992       7.146e-03          0.6970
 346       1.437e-01       1.343e+00       2.216e-02           0.095          -0.031           0.995       7.422e-03          0.7778
 347       1.060e-01       1.343e+00       2.548e-02           0.066          -0.032           0.997       7.105e-03          0.8653
 348       7.053e-02       1.342e+00       2.757e-02           0.036          -0.032           0.999       6.220e-03          0.9895
 349       4.025e-02       1.342e+00       2.841e-02          -0.003          -0.033           0.999       4.839e-03          1.1767
 350       1.757e-02       1.342e+00       2.814e-02          -0.055          -0.033           0.998       3.074e-03          1.5702
 351       4.339e-03       1.343e+00       2.724e-02          -0.178          -0.033           0.984       1.069e-03          2.5244
Strip 33
 352       2.529e-01       1.545e+00       1.123e-02           0.212          -0.024           0.977       1.107e-03          0.2461
 353       2.452e-01       1.545e+00       1.282e-02           0.197          -0.025           0.980       3.221e-03          0.3799
 354       2.281e-01       1.545e+00       1.612e-02           0.173          -0.027           0.985       5.054e-03          0.4868
 355       2.027e-01       1.545e+00       2.040e-02           0.152          -0.028           0.988       6.469e-03          0.6006
 356       1.713e-01       1.545e+00       2.499e-02           0.125          -0.030           0.992       7.351e-03          0.6993
 357       1.362e-01       1.545e+00       2.913e-02           0.095          -0.031           0.995       7.635e-03          0.7807
 358       1.005e-01       1.545e+00       3.228e-02           0.066          -0.032           0.997       7.309e-03          0.8689
 359       6.687e-02       1.545e+00       3.427e-02           0.036          -0.032           0.999       6.398e-03          0.9942
 360       3.816e-02       1.544e+00       3.506e-02          -0.003          -0.033           0.999       4.978e-03          1.1832
 361       1.666e-02       1.544e+00       3.481e-02          -0.055          -0.033           0.998       3.162e-03          1.5807
 362       4.114e-03       1.545e+00       3.395e-02          -0.178          -0.033           0.984       1.099e-03          2.5491
Strip 34
 363       2.381e-01       1.759e+00       1.968e-02           0.212          -0.024           0.977       1.084e-03          0.2464
 364       2.310e-01       1.759e+00       2.118e-02           0.197          -0.025           0.980       3.155e-03          0.3804
 365       2.148e-01       1.759e+00       2.428e-02           0.173          -0.027           0.985       4.950e-03          0.4875
 366       1.909e-01       1.759e+00       2.831e-02           0.152          -0.028           0.988       6.337e-03          0.6016
 367       1.613e-01       1.759e+00       3.264e-02           0.125          -0.030           0.992       7.200e-03          0.7006
 368       1.283e-01       1.759e+00       3.654e-02           0.095          -0.031           0.995       7.479e-03          0.7824
 369       9.462e-02       1.759e+00       3.951e-02           0.066          -0.032           0.997       7.159e-03          0.8711
 370       6.298e-02       1.759e+00       4.137e-02           0.036          -0.032           0.999       6.267e-03          0.9970
 371       3.594e-02       1.759e+00       4.212e-02          -0.003          -0.033           0.999       4.875e-03          1.1871
 372       1.569e-02       1.759e+00       4.188e-02          -0.055          -0.033           0.998       3.097e-03          1.5872
 373       3.875e-03       1.759e+00       4.108e-02          -0.178          -0.033           0.984       1.077e-03          2.5644
Strip 35
 374       2.231e-01       1.978e+00       2.829e-02           0.212          -0.024           0.977       1.016e-03          0.2463
 375       2.164e-01       1.978e+00       2.970e-02           0.197          -0.025           0.980       2.956e-03          0.3804
