xflr5 v6.61

Rev 6
T1-12.1 m/s-VLM2-9.1kg-x-0.1m
QInf  =   12.120000 m/s
Alpha =    4.500000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    1.283901
Cy    =   -0.000000
Cd    =    0.051101     ICd   =    0.022148     PCd   =    0.028954
Cl   = -1.31251e-13
Cm   =    -1.04922
ICn   =   -0.000000     PCn   =    0.000000 
XCP   =    0.093205     YCP   =    0.000000     ZCP   =    0.029951  
XNP   =    0.000000
Bending =  109.061761

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
 364       2.310e-01       1.759e+00       2.118e-02           0.197          -0.025           0.980       3.155e-03          0.4527
 365       2.148e-01       1.759e+00       2.428e-02           0.173          -0.027           0.985       4.950e-03          0.6017
 366       1.909e-01       1.759e+00       2.831e-02           0.152          -0.028           0.988       6.337e-03          0.7639
 367       1.613e-01       1.759e+00       3.264e-02           0.125          -0.030           0.992       7.200e-03          0.9219
 368       1.283e-01       1.759e+00       3.654e-02           0.095          -0.031           0.995       7.479e-03          1.0788
 369       9.462e-02       1.759e+00       3.951e-02           0.066          -0.032           0.997       7.159e-03          1.2681
 370       6.298e-02       1.759e+00       4.137e-02           0.036          -0.032           0.999       6.267e-03          1.5418
 371       3.594e-02       1.759e+00       4.212e-02          -0.003          -0.033           0.999       4.875e-03          1.9840
 372       1.569e-02       1.759e+00       4.188e-02          -0.055          -0.033           0.998       3.097e-03          2.9370
 373       3.875e-03       1.759e+00       4.108e-02          -0.178          -0.033           0.984       1.077e-03          5.8205
Strip 35
 374       2.231e-01       1.978e+00       2.829e-02           0.212          -0.024           0.977       1.016e-03          0.2854
 375       2.164e-01       1.978e+00       2.970e-02           0.197          -0.025           0.980       2.956e-03          0.4525
 376       2.013e-01       1.978e+00       3.261e-02           0.173          -0.027           0.985       4.638e-03          0.6015
 377       1.789e-01       1.978e+00       3.638e-02           0.152          -0.028           0.988       5.938e-03          0.7637
 378       1.511e-01       1.978e+00       4.044e-02           0.125          -0.030           0.992       6.746e-03          0.9217
 379       1.202e-01       1.978e+00       4.409e-02           0.095          -0.031           0.995       7.008e-03          1.0785
 380       8.866e-02       1.978e+00       4.687e-02           0.066          -0.032           0.997       6.708e-03          1.2678
 381       5.901e-02       1.978e+00       4.862e-02           0.036          -0.032           0.999       5.872e-03          1.5414
 382       3.367e-02       1.978e+00       4.932e-02          -0.003          -0.033           0.999       4.568e-03          1.9835
 383       1.470e-02       1.978e+00       4.910e-02          -0.055          -0.033           0.998       2.902e-03          2.9362
 384       3.630e-03       1.978e+00       4.834e-02          -0.178          -0.033           0.984       1.009e-03          5.8188
Strip 36
 385       2.084e-01       2.193e+00       3.674e-02           0.212          -0.024           0.977       9.126e-04          0.2846
 386       2.022e-01       2.193e+00       3.805e-02           0.197          -0.025           0.980       2.655e-03          0.4512
 387       1.880e-01       2.192e+00       4.077e-02           0.173          -0.027           0.985       4.166e-03          0.5994
 388       1.671e-01       2.192e+00       4.430e-02           0.152          -0.028           0.988       5.333e-03          0.7609
 389       1.412e-01       2.192e+00       4.808e-02           0.125          -0.030           0.992       6.060e-03          0.9181
 390       1.123e-01       2.192e+00       5.149e-02           0.095          -0.031           0.995       6.294e-03          1.0740
 391       8.282e-02       2.192e+00       5.409e-02           0.066          -0.032           0.997       6.025e-03          1.2621
 392       5.512e-02       2.192e+00       5.572e-02           0.036          -0.032           0.999       5.274e-03          1.5341
 393       3.145e-02       2.192e+00       5.638e-02          -0.003          -0.033           0.999       4.103e-03          1.9735
 394       1.373e-02       2.192e+00       5.617e-02          -0.055          -0.033           0.998       2.607e-03          2.9198
 395       3.391e-03       2.192e+00       5.547e-02          -0.178          -0.033           0.984       9.061e-04          5.7802
Strip 37
 396       1.946e-01       2.395e+00       4.470e-02           0.212          -0.024           0.977       7.851e-04          0.2827
 397       1.887e-01       2.395e+00       4.592e-02           0.197          -0.025           0.980       2.284e-03          0.4476
 398       1.755e-01       2.394e+00       4.846e-02           0.173          -0.027           0.985       3.584e-03          0.5941
 399       1.560e-01       2.394e+00       5.175e-02           0.152          -0.028           0.988       4.588e-03          0.7537
 400       1.318e-01       2.394e+00       5.528e-02           0.125          -0.030           0.992       5.213e-03          0.9088
 401       1.048e-01       2.394e+00       5.847e-02           0.095          -0.031           0.995       5.415e-03          1.0624
 402       7.731e-02       2.394e+00       6.089e-02           0.066          -0.032           0.997       5.183e-03          1.2475
 403       5.146e-02       2.394e+00       6.242e-02           0.036          -0.032           0.999       4.538e-03          1.5154
 404       2.936e-02       2.394e+00       6.303e-02          -0.003          -0.033           0.999       3.530e-03          1.9475
 405       1.282e-02       2.394e+00       6.284e-02          -0.055          -0.033           0.998       2.243e-03          2.8776
 406       3.166e-03       2.394e+00       6.218e-02          -0.178          -0.033           0.984       7.796e-04          5.6808
Strip 38
 407       1.821e-01       2.576e+00       5.186e-02           0.212          -0.024           0.977       6.441e-04          0.2784
 408       1.766e-01       2.576e+00       5.300e-02           0.197          -0.025           0.980       1.874e-03          0.4400
 409       1.643e-01       2.576e+00       5.538e-02           0.173          -0.027           0.985       2.940e-03          0.5827
 410       1.460e-01       2.576e+00       5.846e-02           0.152          -0.028           0.988       3.764e-03          0.7382
 411       1.233e-01       2.576e+00       6.177e-02           0.125          -0.030           0.992       4.277e-03          0.8890
 412       9.812e-02       2.576e+00       6.475e-02           0.095          -0.031           0.995       4.442e-03          1.0376
 413       7.236e-02       2.576e+00       6.702e-02           0.066          -0.032           0.997       4.252e-03          1.2168
 414       4.816e-02       2.576e+00       6.844e-02           0.036          -0.032           0.999       3.722e-03          1.4760
 415       2.748e-02       2.576e+00       6.902e-02          -0.003          -0.033           0.999       2.896e-03          1.8935
 416       1.200e-02       2.576e+00       6.883e-02          -0.055          -0.033           0.998       1.840e-03          2.7903
 417       2.963e-03       2.576e+00       6.822e-02          -0.178          -0.033           0.984       6.395e-04          5.4759
Strip 39
 418       1.715e-01       2.731e+00       5.795e-02           0.212          -0.024           0.977       4.978e-04          0.2696
 419       1.663e-01       2.731e+00       5.903e-02           0.197          -0.025           0.980       1.448e-03          0.4245
 420       1.547e-01       2.731e+00       6.126e-02           0.173          -0.027           0.985       2.273e-03          0.5593
 421       1.375e-01       2.731e+00       6.416e-02           0.152          -0.028           0.988       2.909e-03          0.7066
 422       1.162e-01       2.731e+00       6.728e-02           0.125          -0.030           0.992       3.305e-03          0.8486
 423       9.240e-02       2.731e+00       7.008e-02           0.095          -0.031           0.995       3.433e-03          0.9877
 424       6.814e-02       2.731e+00       7.222e-02           0.066          -0.032           0.997       3.286e-03          1.1555
 425       4.535e-02       2.730e+00       7.357e-02           0.036          -0.032           0.999       2.877e-03          1.3990
 426       2.588e-02       2.730e+00       7.411e-02          -0.003          -0.033           0.999       2.238e-03          1.7892
 427       1.130e-02       2.730e+00       7.393e-02          -0.055          -0.033           0.998       1.422e-03          2.6236
 428       2.790e-03       2.730e+00       7.335e-02          -0.178          -0.033           0.984       4.943e-04          5.0867
Strip 40
 429       1.632e-01       2.852e+00       6.273e-02           0.212          -0.024           0.977       3.519e-04          0.2522
 430       1.583e-01       2.852e+00       6.376e-02           0.197          -0.025           0.980       1.024e-03          0.3933
 431       1.472e-01       2.852e+00       6.589e-02           0.173          -0.027           0.985       1.607e-03          0.5121
 432       1.308e-01       2.852e+00       6.865e-02           0.152          -0.028           0.988       2.057e-03          0.6426
 433       1.105e-01       2.852e+00       7.161e-02           0.125          -0.030           0.992       2.337e-03          0.7674
 434       8.791e-02       2.852e+00       7.428e-02           0.095          -0.031           0.995       2.427e-03          0.8887
 435       6.483e-02       2.852e+00       7.631e-02           0.066          -0.032           0.997       2.323e-03          1.0368
 436       4.315e-02       2.852e+00       7.759e-02           0.036          -0.032           0.999       2.034e-03          1.2538
 437       2.462e-02       2.852e+00       7.811e-02          -0.003          -0.033           0.999       1.582e-03          1.5980
 438       1.075e-02       2.852e+00       7.794e-02          -0.055          -0.033           0.998       1.005e-03          2.3241
 439       2.655e-03       2.852e+00       7.739e-02          -0.178          -0.033           0.984       3.494e-04          4.3937
Strip 41
 440       1.574e-01       2.936e+00       6.603e-02           0.212          -0.024           0.977       2.091e-04          0.2205
 441       1.527e-01       2.936e+00       6.702e-02           0.197          -0.025           0.980       6.084e-04          0.3355
 442       1.420e-01       2.936e+00       6.907e-02           0.173          -0.027           0.985       9.546e-04          0.4230
 443       1.262e-01       2.936e+00       7.173e-02           0.152          -0.028           0.988       1.222e-03          0.5206
 444       1.066e-01       2.936e+00       7.459e-02           0.125          -0.030           0.992       1.388e-03          0.6125
 445       8.482e-02       2.936e+00       7.717e-02           0.095          -0.031           0.995       1.442e-03          0.7019
 446       6.255e-02       2.936e+00       7.913e-02           0.066          -0.032           0.997       1.380e-03          0.8179
 447       4.163e-02       2.936e+00       8.036e-02           0.036          -0.032           0.999       1.208e-03          0.9965
 448       2.376e-02       2.936e+00       8.086e-02          -0.003          -0.033           0.999       9.401e-04          1.2753
 449       1.037e-02       2.936e+00       8.070e-02          -0.055          -0.033           0.998       5.973e-04          1.8391
 450       2.561e-03       2.936e+00       8.017e-02          -0.178          -0.033           0.984       2.076e-04          3.2927
Strip 42
 451       1.545e-01       2.979e+00       6.771e-02           0.212          -0.024           0.977       6.929e-05          0.1737
 452       1.499e-01       2.979e+00       6.868e-02           0.197          -0.025           0.980       2.016e-04          0.2415
 453       1.394e-01       2.979e+00       7.069e-02           0.173          -0.027           0.985       3.163e-04          0.2789
 454       1.239e-01       2.979e+00       7.331e-02           0.152          -0.028           0.988       4.049e-04          0.3306
 455       1.046e-01       2.978e+00       7.611e-02           0.125          -0.030           0.992       4.601e-04          0.3799
 456       8.324e-02       2.978e+00       7.864e-02           0.095          -0.031           0.995       4.779e-04          0.4270
 457       6.139e-02       2.978e+00       8.057e-02           0.066          -0.032           0.997       4.574e-04          0.4943
 458       4.086e-02       2.978e+00       8.178e-02           0.036          -0.032           0.999       4.004e-04          0.6118
 459       2.331e-02       2.978e+00       8.226e-02          -0.003          -0.033           0.999       3.115e-04          0.8093
 460       1.018e-02       2.978e+00       8.211e-02          -0.055          -0.033           0.998       1.979e-04          1.2008
 461       2.514e-03       2.978e+00       8.159e-02          -0.178          -0.033           0.984       6.880e-05          1.9324




Horizontal StabilizerCp Coefficients
Strip 1
   0       1.117e+00      -7.457e-01       4.013e-01          -0.015           0.000           1.000       9.633e-06          0.0021
   1       1.113e+00      -7.457e-01       4.013e-01          -0.015           0.000           1.000       2.812e-05          0.0034
   2       1.104e+00      -7.457e-01       4.011e-01          -0.015           0.000           1.000       4.433e-05          0.0048
   3       1.092e+00      -7.457e-01       4.009e-01          -0.015           0.000           1.000       5.694e-05          0.0063
   4       1.076e+00      -7.457e-01       4.007e-01          -0.015           0.000           1.000       6.495e-05          0.0081
   5       1.059e+00      -7.457e-01       4.004e-01          -0.015           0.000           1.000       6.769e-05          0.0104
   6       1.042e+00      -7.457e-01       4.002e-01          -0.015           0.000           1.000       6.495e-05          0.0140
   7       1.025e+00      -7.457e-01       3.999e-01          -0.015           0.000           1.000       5.694e-05          0.0200
   8       1.011e+00      -7.457e-01       3.997e-01          -0.015           0.000           1.000       4.433e-05          0.0320
   9       1.000e+00      -7.457e-01       3.995e-01          -0.015           0.000           1.000       2.812e-05          0.0649
  10       9.942e-01      -7.457e-01       3.994e-01          -0.015           0.000           1.000       9.633e-06          0.2009
Strip 2
  11       1.117e+00      -7.382e-01       4.013e-01          -0.015           0.000           1.000       2.870e-05          0.0033
  12       1.113e+00      -7.382e-01       4.013e-01          -0.015           0.000           1.000       8.378e-05          0.0056
  13       1.104e+00      -7.382e-01       4.011e-01          -0.015           0.000           1.000       1.321e-04          0.0081
  14       1.092e+00      -7.382e-01       4.009e-01          -0.015           0.000           1.000       1.697e-04          0.0108
  15       1.076e+00      -7.382e-01       4.007e-01          -0.015           0.000           1.000       1.935e-04          0.0140
  16       1.059e+00      -7.382e-01       4.004e-01          -0.015           0.000           1.000       2.017e-04          0.0183
  17       1.042e+00      -7.382e-01       4.002e-01          -0.015           0.000           1.000       1.935e-04          0.0247
  18       1.025e+00      -7.382e-01       3.999e-01          -0.015           0.000           1.000       1.697e-04          0.0357
  19       1.011e+00      -7.382e-01       3.997e-01          -0.015           0.000           1.000       1.321e-04          0.0580
  20       1.000e+00      -7.382e-01       3.995e-01          -0.015           0.000           1.000       8.378e-05          0.1131
  21       9.942e-01      -7.382e-01       3.994e-01          -0.015           0.000           1.000       2.870e-05          0.2974
Strip 3
  22       1.117e+00      -7.232e-01       4.013e-01          -0.015           0.000           1.000       4.719e-05          0.0045
  23       1.113e+00      -7.232e-01       4.013e-01          -0.015           0.000           1.000       1.377e-04          0.0079
  24       1.104e+00      -7.232e-01       4.011e-01          -0.015           0.000           1.000       2.171e-04          0.0116
  25       1.092e+00      -7.232e-01       4.009e-01          -0.015           0.000           1.000       2.789e-04          0.0158
  26       1.076e+00      -7.232e-01       4.007e-01          -0.015           0.000           1.000       3.181e-04          0.0207
  27       1.059e+00      -7.232e-01       4.004e-01          -0.015           0.000           1.000       3.316e-04          0.0272
  28       1.042e+00      -7.232e-01       4.002e-01          -0.015           0.000           1.000       3.181e-04          0.0370
  29       1.025e+00      -7.232e-01       3.999e-01          -0.015           0.000           1.000       2.789e-04          0.0533
  30       1.011e+00      -7.232e-01       3.997e-01          -0.015           0.000           1.000       2.171e-04          0.0835
  31       1.000e+00      -7.232e-01       3.995e-01          -0.015           0.000           1.000       1.377e-04          0.1504
  32       9.942e-01      -7.232e-01       3.994e-01          -0.015           0.000           1.000       4.719e-05          0.3762
Strip 4
  33       1.117e+00      -7.011e-01       4.013e-01          -0.015          -0.000           1.000       6.471e-05          0.0057
  34       1.113e+00      -7.011e-01       4.013e-01          -0.015          -0.000           1.000       1.889e-04          0.0101
  35       1.104e+00      -7.011e-01       4.011e-01          -0.015          -0.000           1.000       2.978e-04          0.0151
  36       1.092e+00      -7.011e-01       4.009e-01          -0.015          -0.000           1.000       3.825e-04          0.0207
  37       1.076e+00      -7.011e-01       4.007e-01          -0.015          -0.000           1.000       4.363e-04          0.0273
  38       1.059e+00      -7.011e-01       4.004e-01          -0.015          -0.000           1.000       4.547e-04          0.0361
  39       1.042e+00      -7.011e-01       4.002e-01          -0.015          -0.000           1.000       4.363e-04          0.0487
  40       1.025e+00      -7.011e-01       3.999e-01          -0.015          -0.000           1.000       3.825e-04          0.0685
  41       1.011e+00      -7.011e-01       3.997e-01          -0.015           0.000           1.000       2.978e-04          0.1032
  42       1.000e+00      -7.011e-01       3.995e-01          -0.015          -0.000           1.000       1.889e-04          0.1789
  43       9.942e-01      -7.011e-01       3.994e-01          -0.015           0.000           1.000       6.471e-05          0.4395
Strip 5
  44       1.117e+00      -6.723e-01       4.013e-01          -0.015           0.000           1.000       8.092e-05          0.0069
  45       1.113e+00      -6.723e-01       4.013e-01          -0.015           0.000           1.000       2.362e-04          0.0122
  46       1.104e+00      -6.723e-01       4.011e-01          -0.015           0.000           1.000       3.724e-04          0.0184
  47       1.092e+00      -6.723e-01       4.009e-01          -0.015           0.000           1.000       4.783e-04          0.0252
  48       1.076e+00      -6.723e-01       4.007e-01          -0.015           0.000           1.000       5.456e-04          0.0334
  49       1.059e+00      -6.723e-01       4.004e-01          -0.015           0.000           1.000       5.686e-04          0.0439
  50       1.042e+00      -6.723e-01       4.002e-01          -0.015           0.000           1.000       5.456e-04          0.0584
  51       1.025e+00      -6.723e-01       3.999e-01          -0.015           0.000           1.000       4.783e-04          0.0804
  52       1.011e+00      -6.723e-01       3.997e-01          -0.015           0.000           1.000       3.724e-04          0.1182
  53       1.000e+00      -6.723e-01       3.995e-01          -0.015           0.000           1.000       2.362e-04          0.2012
  54       9.942e-01      -6.723e-01       3.994e-01          -0.015          -0.000           1.000       8.092e-05          0.4902
Strip 6
  55       1.117e+00      -6.375e-01       4.013e-01          -0.015           0.000           1.000       9.548e-05          0.0080
  56       1.113e+00      -6.375e-01       4.013e-01          -0.015           0.000           1.000       2.787e-04          0.0141
  57       1.104e+00      -6.375e-01       4.011e-01          -0.015           0.000           1.000       4.394e-04          0.0211
  58       1.092e+00      -6.375e-01       4.009e-01          -0.015           0.000           1.000       5.644e-04          0.0291
  59       1.076e+00      -6.375e-01       4.007e-01          -0.015           0.000           1.000       6.437e-04          0.0383
  60       1.059e+00      -6.375e-01       4.004e-01          -0.015           0.000           1.000       6.709e-04          0.0500
  61       1.042e+00      -6.375e-01       4.002e-01          -0.015           0.000           1.000       6.437e-04          0.0658
  62       1.025e+00      -6.375e-01       3.999e-01          -0.015           0.000           1.000       5.644e-04          0.0893
  63       1.011e+00      -6.375e-01       3.997e-01          -0.015           0.000           1.000       4.394e-04          0.1296
  64       1.000e+00      -6.375e-01       3.995e-01          -0.015           0.000           1.000       2.787e-04          0.2185
  65       9.942e-01      -6.375e-01       3.994e-01          -0.015           0.000           1.000       9.548e-05          0.5301
Strip 7
  66       1.117e+00      -5.973e-01       4.013e-01          -0.015          -0.000           1.000       1.081e-04          0.0088
  67       1.113e+00      -5.973e-01       4.013e-01          -0.015           0.000           1.000       3.155e-04          0.0155
  68       1.104e+00      -5.973e-01       4.011e-01          -0.015           0.000           1.000       4.974e-04          0.0234
  69       1.092e+00      -5.973e-01       4.009e-01          -0.015           0.000           1.000       6.390e-04          0.0320
  70       1.076e+00      -5.973e-01       4.007e-01          -0.015           0.000           1.000       7.288e-04          0.0421
  71       1.059e+00      -5.973e-01       4.004e-01          -0.015          -0.000           1.000       7.596e-04          0.0546
  72       1.042e+00      -5.973e-01       4.002e-01          -0.015          -0.000           1.000       7.288e-04          0.0713
  73       1.025e+00      -5.973e-01       3.999e-01          -0.015           0.000           1.000       6.390e-04          0.0960
  74       1.011e+00      -5.973e-01       3.997e-01          -0.015          -0.000           1.000       4.974e-04          0.1383
  75       1.000e+00      -5.973e-01       3.995e-01          -0.015          -0.000           1.000       3.155e-04          0.2318
  76       9.942e-01      -5.973e-01       3.994e-01          -0.015           0.000           1.000       1.081e-04          0.5612
Strip 8
  77       1.117e+00      -5.525e-01       4.013e-01          -0.015           0.000           1.000       1.185e-04          0.0094
  78       1.113e+00      -5.525e-01       4.013e-01          -0.015           0.000           1.000       3.459e-04          0.0167
  79       1.104e+00      -5.525e-01       4.011e-01          -0.015          -0.000           1.000       5.453e-04          0.0250
  80       1.092e+00      -5.525e-01       4.009e-01          -0.015          -0.000           1.000       7.006e-04          0.0343
  81       1.076e+00      -5.525e-01       4.007e-01          -0.015           0.000           1.000       7.990e-04          0.0450
  82       1.059e+00      -5.525e-01       4.004e-01          -0.015           0.000           1.000       8.328e-04          0.0581
  83       1.042e+00      -5.525e-01       4.002e-01          -0.015           0.000           1.000       7.990e-04          0.0755
  84       1.025e+00      -5.525e-01       3.999e-01          -0.015           0.000           1.000       7.006e-04          0.1011
  85       1.011e+00      -5.525e-01       3.997e-01          -0.015           0.000           1.000       5.453e-04          0.1449
  86       1.000e+00      -5.525e-01       3.995e-01          -0.015           0.000           1.000       3.459e-04          0.2422
  87       9.942e-01      -5.525e-01       3.994e-01          -0.015          -0.000           1.000       1.185e-04          0.5854
Strip 9
  88       1.117e+00      -5.041e-01       4.013e-01          -0.015           0.000           1.000       1.265e-04          0.0099
  89       1.113e+00      -5.041e-01       4.013e-01          -0.015           0.000           1.000       3.693e-04          0.0175
  90       1.104e+00      -5.041e-01       4.011e-01          -0.015           0.000           1.000       5.822e-04          0.0263
  91       1.092e+00      -5.041e-01       4.009e-01          -0.015          -0.000           1.000       7.479e-04          0.0359
  92       1.076e+00      -5.041e-01       4.007e-01          -0.015          -0.000           1.000       8.530e-04          0.0470
  93       1.059e+00      -5.041e-01       4.004e-01          -0.015           0.000           1.000       8.890e-04          0.0606
  94       1.042e+00      -5.041e-01       4.002e-01          -0.015           0.000           1.000       8.530e-04          0.0785
  95       1.025e+00      -5.041e-01       3.999e-01          -0.015           0.000           1.000       7.479e-04          0.1049
  96       1.011e+00      -5.041e-01       3.997e-01          -0.015           0.000           1.000       5.822e-04          0.1500
  97       1.000e+00      -5.041e-01       3.995e-01          -0.015          -0.000           1.000       3.693e-04          0.2502
  98       9.942e-01      -5.041e-01       3.994e-01          -0.015          -0.000           1.000       1.265e-04          0.6042
Strip 10
  99       1.117e+00      -4.531e-01       4.013e-01          -0.015           0.000           1.000       1.319e-04          0.0103
 100       1.113e+00      -4.531e-01       4.013e-01          -0.015           0.000           1.000       3.851e-04          0.0181
 101       1.104e+00      -4.531e-01       4.011e-01          -0.015           0.000           1.000       6.071e-04          0.0272
 102       1.092e+00      -4.531e-01       4.009e-01          -0.015           0.000           1.000       7.800e-04          0.0372
 103       1.076e+00      -4.531e-01       4.007e-01          -0.015           0.000           1.000       8.896e-04          0.0486
 104       1.059e+00      -4.531e-01       4.004e-01          -0.015           0.000           1.000       9.271e-04          0.0625
 105       1.042e+00      -4.531e-01       4.002e-01          -0.015           0.000           1.000       8.896e-04          0.0808
 106       1.025e+00      -4.531e-01       3.999e-01          -0.015           0.000           1.000       7.800e-04          0.1078
 107       1.011e+00      -4.531e-01       3.997e-01          -0.015           0.000           1.000       6.071e-04          0.1539
 108       1.000e+00      -4.531e-01       3.995e-01          -0.015           0.000           1.000       3.851e-04          0.2564
 109       9.942e-01      -4.531e-01       3.994e-01          -0.015           0.000           1.000       1.319e-04          0.6190
Strip 11
 110       1.117e+00      -4.004e-01       4.013e-01          -0.015           0.000           1.000       1.347e-04          0.0105
 111       1.113e+00      -4.004e-01       4.013e-01          -0.015           0.000           1.000       3.931e-04          0.0186
 112       1.104e+00      -4.004e-01       4.011e-01          -0.015          -0.000           1.000       6.198e-04          0.0279
 113       1.092e+00      -4.004e-01       4.009e-01          -0.015          -0.000           1.000       7.962e-04          0.0381
 114       1.076e+00      -4.004e-01       4.007e-01          -0.015          -0.000           1.000       9.081e-04          0.0498
 115       1.059e+00      -4.004e-01       4.004e-01          -0.015           0.000           1.000       9.464e-04          0.0639
 116       1.042e+00      -4.004e-01       4.002e-01          -0.015           0.000           1.000       9.081e-04          0.0826
 117       1.025e+00      -4.004e-01       3.999e-01          -0.015           0.000           1.000       7.962e-04          0.1100
 118       1.011e+00      -4.004e-01       3.997e-01          -0.015           0.000           1.000       6.198e-04          0.1569
 119       1.000e+00      -4.004e-01       3.995e-01          -0.015          -0.000           1.000       3.931e-04          0.2614
 120       9.942e-01      -4.004e-01       3.994e-01          -0.015          -0.000           1.000       1.347e-04          0.6308
Strip 12
 121       1.117e+00      -3.472e-01       4.013e-01          -0.015          -0.000           1.000       1.347e-04          0.0107
 122       1.113e+00      -3.472e-01       4.013e-01          -0.015          -0.000           1.000       3.931e-04          0.0189
 123       1.104e+00      -3.472e-01       4.011e-01          -0.015           0.000           1.000       6.198e-04          0.0284
 124       1.092e+00      -3.472e-01       4.009e-01          -0.015           0.000           1.000       7.962e-04          0.0388
 125       1.076e+00      -3.472e-01       4.007e-01          -0.015           0.000           1.000       9.081e-04          0.0506
 126       1.059e+00      -3.472e-01       4.004e-01          -0.015           0.000           1.000       9.464e-04          0.0650
 127       1.042e+00      -3.472e-01       4.002e-01          -0.015           0.000           1.000       9.081e-04          0.0840
 128       1.025e+00      -3.472e-01       3.999e-01          -0.015           0.000           1.000       7.962e-04          0.1118
 129       1.011e+00      -3.472e-01       3.997e-01          -0.015           0.000           1.000       6.198e-04          0.1593
 130       1.000e+00      -3.472e-01       3.995e-01          -0.015           0.000           1.000       3.931e-04          0.2652
 131       9.942e-01      -3.472e-01       3.994e-01          -0.015           0.000           1.000       1.347e-04          0.6401
Strip 13
 132       1.117e+00      -2.946e-01       4.013e-01          -0.015           0.000           1.000       1.319e-04          0.0109
 133       1.113e+00      -2.946e-01       4.013e-01          -0.015           0.000           1.000       3.851e-04          0.0192
 134       1.104e+00      -2.946e-01       4.011e-01          -0.015          -0.000           1.000       6.071e-04          0.0288
 135       1.092e+00      -2.946e-01       4.009e-01          -0.015           0.000           1.000       7.800e-04          0.0393
 136       1.076e+00      -2.946e-01       4.007e-01          -0.015           0.000           1.000       8.896e-04          0.0513
 137       1.059e+00      -2.946e-01       4.004e-01          -0.015           0.000           1.000       9.271e-04          0.0659
 138       1.042e+00      -2.946e-01       4.002e-01          -0.015           0.000           1.000       8.896e-04          0.0850
 139       1.025e+00      -2.946e-01       3.999e-01          -0.015           0.000           1.000       7.800e-04          0.1131
 140       1.011e+00      -2.946e-01       3.997e-01          -0.015           0.000           1.000       6.071e-04          0.1612
 141       1.000e+00      -2.946e-01       3.995e-01          -0.015           0.000           1.000       3.851e-04          0.2683
 142       9.942e-01      -2.946e-01       3.994e-01          -0.015           0.000           1.000       1.319e-04          0.6473
Strip 14
 143       1.117e+00      -2.435e-01       4.013e-01          -0.015           0.000           1.000       1.265e-04          0.0110
 144       1.113e+00      -2.435e-01       4.013e-01          -0.015           0.000           1.000       3.693e-04          0.0194
 145       1.104e+00      -2.435e-01       4.011e-01          -0.015           0.000           1.000       5.822e-04          0.0291
 146       1.092e+00      -2.435e-01       4.009e-01          -0.015           0.000           1.000       7.479e-04          0.0397
 147       1.076e+00      -2.435e-01       4.007e-01          -0.015          -0.000           1.000       8.530e-04          0.0518
 148       1.059e+00      -2.435e-01       4.004e-01          -0.015           0.000           1.000       8.890e-04          0.0665
 149       1.042e+00      -2.435e-01       4.002e-01          -0.015           0.000           1.000       8.530e-04          0.0858
 150       1.025e+00      -2.435e-01       3.999e-01          -0.015           0.000           1.000       7.479e-04          0.1141
 151       1.011e+00      -2.435e-01       3.997e-01          -0.015           0.000           1.000       5.822e-04          0.1626
 152       1.000e+00      -2.435e-01       3.995e-01          -0.015           0.000           1.000       3.693e-04          0.2706
 153       9.942e-01      -2.435e-01       3.994e-01          -0.015          -0.000           1.000       1.265e-04          0.6529
Strip 15
 154       1.117e+00      -1.951e-01       4.013e-01          -0.015           0.000           1.000       1.185e-04          0.0111
 155       1.113e+00      -1.951e-01       4.013e-01          -0.015           0.000           1.000       3.459e-04          0.0195
 156       1.104e+00      -1.951e-01       4.011e-01          -0.015           0.000           1.000       5.453e-04          0.0293
 157       1.092e+00      -1.951e-01       4.009e-01          -0.015           0.000           1.000       7.006e-04          0.0400
 158       1.076e+00      -1.951e-01       4.007e-01          -0.015           0.000           1.000       7.990e-04          0.0522
 159       1.059e+00      -1.951e-01       4.004e-01          -0.015           0.000           1.000       8.328e-04          0.0669
 160       1.042e+00      -1.951e-01       4.002e-01          -0.015           0.000           1.000       7.990e-04          0.0864
 161       1.025e+00      -1.951e-01       3.999e-01          -0.015           0.000           1.000       7.006e-04          0.1149
 162       1.011e+00      -1.951e-01       3.997e-01          -0.015           0.000           1.000       5.453e-04          0.1637
 163       1.000e+00      -1.951e-01       3.995e-01          -0.015          -0.000           1.000       3.459e-04          0.2724
 164       9.942e-01      -1.951e-01       3.994e-01          -0.015          -0.000           1.000       1.185e-04          0.6571
Strip 16
 165       1.117e+00      -1.504e-01       4.013e-01          -0.015           0.000           1.000       1.081e-04          0.0111
 166       1.113e+00      -1.504e-01       4.013e-01          -0.015           0.000           1.000       3.155e-04          0.0196
 167       1.104e+00      -1.504e-01       4.011e-01          -0.015           0.000           1.000       4.974e-04          0.0294
 168       1.092e+00      -1.504e-01       4.009e-01          -0.015           0.000           1.000       6.390e-04          0.0402
 169       1.076e+00      -1.504e-01       4.007e-01          -0.015           0.000           1.000       7.288e-04          0.0524
 170       1.059e+00      -1.504e-01       4.004e-01          -0.015           0.000           1.000       7.596e-04          0.0673
 171       1.042e+00      -1.504e-01       4.002e-01          -0.015           0.000           1.000       7.288e-04          0.0868
