time_hours,period_type,solar_flux_W_per_m2,power_generated_W,power_used_W,net_energy_Wh,battery_state_Wh
0.0,day,926.7363136304448,247.31447926875325,62.070079726613145,2.9648986922383216,950.1600095005571
0.016005335111703902,day,926.7284041591228,247.3123684992145,62.070079726613145,2.96486490866451,950.1600095005571
0.032010670223407804,day,926.7046759348136,247.30603624121107,62.070079726613145,2.964763558753152,950.1600095005571
0.04801600533511171,day,926.665129526488,247.29548264658214,62.070079726613145,2.964594644934482,950.1600095005571
0.06402134044681561,day,926.609765882426,247.28070796839134,62.070079726613145,2.9643581712588705,950.1600095005571
0.08002667555851951,day,926.5385863302117,247.2617125609259,62.070079726613145,2.9640541433968033,950.1600095005571
0.09603201067022342,day,926.4515925767246,247.23849687969397,62.070079726613145,2.96368256863884,950.1600095005571
0.11203734578192731,day,926.3487867081292,247.21106148142206,62.070079726613145,2.963243455895575,950.1600095005571
0.12804268089363122,day,926.2301711898616,247.17940702405153,62.070079726613145,2.9627368156975797,950.1600095005571
0.1440480160053351,day,926.0957488666148,247.14353426673438,62.070079726613145,2.9621626601953386,950.1600095005571
0.16005335111703903,day,925.9455229623202,247.10344406982844,62.070079726613145,2.9615210031591643,950.1600095005571
0.17605868622874293,day,925.7794970801283,247.05913739489242,62.070079726613145,2.960811859979128,950.1600095005571
0.19206402134044684,day,925.5976752023853,247.01061530467942,62.070079726613145,2.9600352476649485,950.1600095005571
0.20806935645215074,day,925.4000616906095,246.95787896313058,62.070079726613145,2.9591911848458943,950.1600095005571
0.22407469156385462,day,925.1866612854632,246.90092963536796,62.070079726613145,2.9582796917706675,950.1600095005571
0.24008002667555853,day,924.9574791067234,246.8397686876862,62.070079726613145,2.957300790307271,950.1600095005571
0.25608536178726243,day,924.7125206532505,246.77439758754466,62.070079726613145,2.956254503942885,950.1600095005571
0.27209069689896637,day,924.4517918029536,246.70481790355785,62.070079726613145,2.9551408577837104,950.1600095005571
0.2880960320106702,day,924.1752988127542,246.6310313054858,62.070079726613145,2.9539598785548145,950.1600095005571
0.3041013671223741,day,923.8830483185475,246.55303956422378,62.070079726613145,2.95271159459997,950.1600095005571
0.32010670223407806,day,923.5750473351609,246.47084455179126,62.070079726613145,2.951396035881477,950.1600095005571
0.33611203734578193,day,923.2513032563111,246.3844482413204,62.070079726613145,2.9500132339799765,950.1600095005571
0.35211737245748587,day,922.9118238545575,246.29385270704347,62.070079726613145,2.94856322209425,950.1600095005571
0.36812270756918974,day,922.5566172812554,246.19906012428075,62.070079726613145,2.9470460350410286,950.1600095005571
0.3841280426808937,day,922.1856920665043,246.1000727694263,62.070079726613145,2.945461709254762,950.1600095005571
0.40013337779259756,day,921.7990571190959,245.99689301993445,62.070079726613145,2.9438102827874033,950.1600095005571
0.4161387129043015,day,921.3967217264596,245.88952335430494,62.070079726613145,2.9420917953081713,950.1600095005571
0.4321440480160053,day,920.9786955546037,245.7779663520674,62.070079726613145,2.9403062881033026,950.1600095005571
0.44814938312770924,day,920.5449886480578,245.66222469376612,62.070079726613145,2.9384538040758064,950.1600095005571
0.4641547182394131,day,920.0956114298102,245.54230116094286,62.070079726613145,2.93653438774519,950.1600095005571
0.48016005335111706,day,919.6305747012428,245.41819863612002,62.070079726613145,2.9345480852471924,950.1600095005571
0.49616538846282093,day,919.1498896420674,245.28992010278344,62.070079726613145,2.9324949443335027,950.1600095005571
0.5121707235745249,day,918.653567810254,245.15746864536322,62.070079726613145,2.930375014371459,950.1600095005571
0.5281760586862287,day,918.141621141963,245.0208474492155,62.070079726613145,2.928188346343752,950.1600095005571
0.5441813937979327,day,917.6140619514701,244.88005980060257,62.070079726613145,2.9259349928481138,950.1600095005571
0.5601867289096366,day,917.0709029310926,244.73510908667342,62.070079726613145,2.9236150080969967,950.1600095005571
0.5761920640213404,day,916.5121571511104,244.5859987954423,62.070079726613145,2.9212284479172386,950.1600095005571
0.5921973991330444,day,915.9378380596884,244.4327325157681,62.070079726613145,2.918775369749729,950.1600095005571
0.6082027342447482,day,915.3479594827925,244.27531393733202,62.070079726613145,2.9162558326490515,950.1600095005571
0.6242080693564522,day,914.7425356241081,244.11374685061574,62.070079726613145,2.913669897283136,950.1600095005571
0.6402134044681561,day,914.1215810649511,243.9480351468779,62.070079726613145,2.9110176259328804,950.1600095005571
0.65621873957986,day,913.4851107641827,243.77818281813086,62.070079726613145,2.908299082491781,950.1600095005571
0.6722240746915639,day,912.833140058116,243.60419395711637,62.070079726613145,2.9055143324655406,950.1600095005571
0.6882294098032677,day,912.165684660426,243.426072757281,62.070079726613145,2.902663442971676,950.1600095005571
0.7042347449149717,day,911.482760662053,243.24382351275094,62.070079726613145,2.8997464827391175,950.1600095005571
0.7202400800266755,day,910.7843845311069,243.05745061830584,62.070079726613145,2.896763522107786,950.1600095005571
0.7362454151383795,day,910.0705731127674,242.86695856935273,62.070079726613145,2.8937146330281767,950.1600095005571
0.7522507502500834,day,909.3413436291844,242.67235196189904,62.070079726613145,2.8905998890609284,950.1600095005571
0.7682560853617874,day,908.5967136793723,242.47363549252464,62.070079726613145,2.8874193653763762,950.1600095005571
0.7842614204734911,day,907.8367012391085,242.2708139583546,62.070079726613145,2.884173138754115,950.1600095005571
0.8002667555851951,day,907.0613246608225,242.06389225702966,62.070079726613145,2.8808612875825252,950.1600095005571
0.816272090696899,day,906.2706026734886,241.85287538667768,62.070079726613145,2.877483891858319,950.1600095005571
0.832277425808603,day,905.4645543825147,241.63776844588375,62.070079726613145,2.874041033186059,950.1600095005571
