time_hours,solar_flux_W_per_m2,power_generated_W,power_used_W,net_energy_Wh,battery_state_Wh
0.0,926.7363136304448,147.9019994910261,50.33482636637165,13.081632150791656,728.3305557623768
0.1340782122905028,926.1813375067412,147.8134283654985,50.33482636637165,13.06975669262036,728.3305557623768
0.2681564245810056,924.5173430604807,147.54786403816598,50.33482636637165,13.034150302363484,728.3305557623768
0.4022346368715084,921.7471316582438,147.1057535916695,50.33482636637165,12.97487292406228,728.3305557623768
0.5363128491620112,917.8753708881245,146.4878419473008,50.33482636637165,12.892024435431841,728.3305557623768
0.670391061452514,912.9085925382059,145.69517154237843,50.33482636637165,12.78574460460426,728.3305557623768
0.8044692737430168,906.8551897914614,144.72908188256932,50.33482636637165,12.656213030104714,728.3305557623768
0.9385474860335196,899.7254136607969,143.59120897294127,50.33482636637165,12.503649064567993,728.3305557623768
1.0726256983240223,891.5313686926866,142.28348463228681,50.33482636637165,12.328311722804267,728.3305557623768
1.2067039106145252,882.2870079707745,140.80813569572587,50.33482636637165,12.13049957488548,728.3305557623768
1.340782122905028,872.008127451158,139.16768311064794,50.33482636637165,11.910550624930899,728.3305557623768
1.4748603351955307,860.712359657801,137.36494093053517,50.33482636637165,11.668842176200695,728.3305557623768
1.6089385474860336,848.4191667582679,135.40301520988743,50.33482636637165,11.405790682929489,728.3305557623768
1.7430167597765363,835.1498330247767,133.2853028010483,50.33482636637165,11.121851589006923,728.3305557623768
1.8770949720670391,820.9274566608303,131.01549004978014,50.33482636637165,10.817519153082701,728.3305557623768
2.011173184357542,805.7769409357709,128.5975513803885,50.33482636637165,10.493326258862593,728.3305557623768
2.1452513966480447,789.7249845134407,126.0357477522292,50.33482636637165,10.149844208159672,728.3305557623768
2.2793296089385477,772.8000707798006,123.33462495645549,50.33482636637165,9.787682492525205,728.3305557623768
2.4134078212290504,755.0324558580387,120.49901170329542,50.33482636637165,9.407488536794247,728.3305557623768
2.547486033519553,736.4541548347906,117.5340174238328,50.33482636637165,9.009947404352333,728.3305557623768
2.681564245810056,717.0989254883011,114.44502967311135,50.33482636637165,8.595781448948339,728.3305557623768
2.815642458100559,697.0022484814408,111.23771096904981,50.33482636637165,8.165749890861877,728.3305557623768
2.9497206703910615,676.2013025205948,107.91799482793749,50.33482636637165,7.7206482853496095,728.3305557623768
3.083798882681564,654.7349323298466,104.49208065329096,50.33482636637165,7.261307837352309,728.3305557623768
3.217877094972067,632.643606368095,100.96642698773921,50.33482636637165,6.788594496719673,728.3305557623768
3.35195530726257,609.9693599077636,97.3477424287001,50.33482636637165,6.303407740200463,728.3305557623768
3.4860335195530725,586.7557172260117,93.64297321052693,50.33482636637165,5.80667890647892,728.3305557623768
3.6201117318435756,563.0475839795441,89.85928602812254,50.33482636637165,5.29936889319565,728.3305557623768
3.7541899441340782,538.8910969651815,86.00404405955545,50.33482636637165,4.782464942102856,728.3305557623768
3.888268156424581,514.3334128447641,82.08477324772112,50.33482636637165,4.256976118169761,728.3305557623768
4.022346368715084,489.4224091803821,78.109114587215,50.33482636637165,3.723926912291846,728.3305557623768
4.156424581005587,464.2062589856591,74.08475622506629,50.33482636637165,3.1843481374786102,728.3305557623768
4.290502793296089,438.73282196800255,70.01933630636165,50.33482636637165,2.6392639025684916,728.3305557623768
4.424581005586592,413.0487686851306,65.9203031944622,50.33482636637165,2.0896728708054377,728.3305557623768
4.5586592178770955,387.1983133594621,61.79471323517585,50.33482636637165,1.5365211444206746,728.3305557623768
4.692737430167598,361.2213701978152,57.648936515559356,50.33482636637165,0.9806628132989101,728.3305557623768
4.826815642458101,335.1508568665133,53.488226513431805,50.33482636637165,0.422802254354434,728.3305557623768
4.960893854748603,309.00873444697197,49.31608809614823,50.33482636637165,-0.13659060606347573,728.3305557623768
5.094972067039106,282.80018361556,45.133348071056496,50.33482636637165,-0.697404911103708,728.1939651563133
5.229050279329608,256.5050770190945,40.9367942237042,50.33482636637165,-1.2600713487375357,727.4965602452096
5.363128491620112,230.0656991177703,36.717215472564355,50.33482636637165,-1.825824924309358,726.2364888964721
5.497206703910615,203.36984031406195,32.45670378533909,50.33482636637165,-2.397066714775316,724.4106639721628
5.631284916201118,176.2302079525913,28.125368288202697,50.33482636637165,-2.977804435061759,722.0135972573875
5.765363128491621,148.36870426910974,23.678826113254804,50.33482636637165,-3.5739888607530967,719.0357928223257
5.899441340782123,119.44054443313107,19.062051504977838,50.33482636637165,-4.192997746779058,715.4618039615726
6.033519553072626,89.2150782747815,14.238233969593214,50.33482636637165,-4.839766578339008,711.2688062147936
6.167597765363128,58.234625594589005,9.29392475332052,50.33482636637165,-5.502690719068308,706.4290396364546
6.301675977653632,29.43027371691439,4.696909211691469,50.33482636637165,-6.119050344761589,700.9263489173863
6.435754189944134,9.524055393046359,1.5199866619843774,50.33482636637165,-6.545006440811702,694.8072985726247
6.5698324022346375,1.1338377446904133,0.18095424455869577,50.33482636637165,-6.724541513539167,688.2622921318131
6.70391061452514,0.0,0.0,50.33482636637165,-6.748803535155975,681.5377506182739
6.837988826815643,0.0,0.0,50.33482636637165,-6.748803535155975,674.7889470831179
6.972067039106145,0.0,0.0,50.33482636637165,-6.748803535155975,668.040143547962
7.106145251396648,0.0,0.0,50.33482636637165,-6.748803535155975,661.291340012806
7.240223463687151,0.0,0.0,50.33482636637165,-6.748803535155975,654.5425364776501
7.374301675977654,0.0,0.0,50.33482636637165,-6.748803535155975,647.7937329424941
7.5083798882681565,0.0,0.0,50.33482636637165,-6.748803535155975,641.0449294073381
